Model,Dataset,Repetition,Fold,Accuracy,F1,Recall,Precision
LR,mfeat_zer,2,3,0.875,0.8707376570843098,0.875,0.8770013417381839
LR,mfeat_zer,2,4,0.87,0.8650186621503544,0.87,0.8649134199134199
LR,mfeat_zer,2,5,0.87,0.861924320793117,0.87,0.8648353096179183
LR,mfeat_zer,2,6,0.83,0.8196256822156093,0.83,0.8168832583538466
LR,mfeat_zer,2,7,0.84,0.8290826808548656,0.84,0.8266921090605301
LR,mfeat_zer,2,8,0.865,0.8654845368580928,0.865,0.8679919495708969
LR,mfeat_zer,2,9,0.87,0.8676699119382046,0.87,0.8665126050420169
LR,mfeat_zer,2,10,0.835,0.8328455506362482,0.835,0.8351463144026073
LR,mfeat_zer,3,1,0.83,0.8197240297240296,0.83,0.8129835115864529
LR,mfeat_zer,3,2,0.86,0.8587723612228793,0.86,0.8602507421386139
LR,mfeat_zer,3,3,0.89,0.8844703453098235,0.89,0.8859708407534493
LR,mfeat_zer,3,4,0.86,0.85725975460489,0.86,0.8567701863354038
LR,mfeat_zer,3,5,0.855,0.8496194049852587,0.855,0.8468398268398267
LR,mfeat_zer,3,6,0.865,0.8610321770655531,0.865,0.858645097592466
LR,mfeat_zer,3,7,0.86,0.8619849768406354,0.86,0.8658799171842649
LR,mfeat_zer,3,8,0.875,0.8712906725755377,0.875,0.8769099120021181
LR,mfeat_zer,3,9,0.875,0.8726302603302035,0.875,0.8728467908902693
LR,mfeat_zer,3,10,0.835,0.8292325142976307,0.835,0.8334415584415585
LR,mfeat_zer,4,1,0.89,0.8885468596444207,0.89,0.8916165413533835
LR,mfeat_zer,4,2,0.85,0.8470917157168164,0.85,0.8470910604030809
LR,mfeat_zer,4,3,0.9,0.8994942409691491,0.9,0.9021585419411506
LR,mfeat_zer,4,4,0.85,0.8423049262188589,0.85,0.8385366083192171
LR,mfeat_zer,4,5,0.85,0.8442953512273152,0.85,0.8407131911775875
LR,mfeat_zer,4,6,0.875,0.8740534262485482,0.875,0.8741831852358168
LR,mfeat_zer,4,7,0.86,0.8557109433514524,0.86,0.8578552149604782
LR,mfeat_zer,4,8,0.875,0.8737116948092557,0.875,0.872844611528822
LR,mfeat_zer,4,9,0.86,0.8539632318900611,0.86,0.8516233766233767
LR,mfeat_zer,4,10,0.805,0.7988240284751913,0.805,0.7951544316499224
LR,mfeat_zer,5,1,0.86,0.8569524891026816,0.86,0.8550402521455154
LR,mfeat_zer,5,2,0.875,0.8751572411328509,0.875,0.8763511050353157
LR,mfeat_zer,5,3,0.88,0.8788348209400841,0.88,0.881159896175376
LR,mfeat_zer,5,4,0.895,0.8892923365323878,0.895,0.8861652236652237
LR,mfeat_zer,5,5,0.85,0.842382278465659,0.85,0.849420058878124
LR,mfeat_zer,5,6,0.845,0.8394831591173054,0.845,0.8366017316017316
LR,mfeat_zer,5,7,0.875,0.8713158728306353,0.875,0.8753130203130204
LR,mfeat_zer,5,8,0.855,0.8532454387054799,0.855,0.8541291799987453
LR,mfeat_zer,5,9,0.85,0.8467320349027666,0.85,0.8458225108225108
LR,mfeat_zer,5,10,0.85,0.8423342065947375,0.85,0.8396314856640943
LR,mfeat_zer,6,1,0.855,0.8516448734548864,0.855,0.8525541125541126
LR,mfeat_zer,6,2,0.865,0.8592390343930779,0.865,0.8607412032412032
LR,mfeat_zer,6,3,0.885,0.8819561332975967,0.885,0.8825939849624059
LR,mfeat_zer,6,4,0.85,0.8489958619483652,0.85,0.8506060606060606
LR,mfeat_zer,6,5,0.88,0.8721048869829358,0.88,0.8704695304695304
LR,mfeat_zer,6,6,0.84,0.8308097550290242,0.84,0.8321668830656442
LR,mfeat_zer,6,7,0.875,0.8761940028307166,0.875,0.8785714285714284
LR,mfeat_zer,6,8,0.86,0.8564881954383544,0.86,0.8595103142471564
LR,mfeat_zer,6,9,0.89,0.888841947526158,0.89,0.890631313131313
LR,mfeat_zer,6,10,0.835,0.8307485996951897,0.835,0.8336553060466103
LR,mfeat_zer,7,1,0.88,0.8777502233265436,0.88,0.8771653772111436
LR,mfeat_zer,7,2,0.89,0.885479168527949,0.89,0.8833601048074732
LR,mfeat_zer,7,3,0.87,0.8682779486951503,0.87,0.8696340282524493
LR,mfeat_zer,7,4,0.875,0.8719214472068195,0.875,0.8746891272978229
LR,mfeat_zer,7,5,0.855,0.8557013076782011,0.855,0.8583261183261183
LR,mfeat_zer,7,6,0.845,0.8402918940893983,0.845,0.8381985224920008
LR,mfeat_zer,7,7,0.885,0.8798397144101324,0.885,0.8793726410888881
LR,mfeat_zer,7,8,0.865,0.8569077108798838,0.865,0.855636125887842
LR,mfeat_zer,7,9,0.86,0.8554218967376862,0.86,0.8532068361634925
LR,mfeat_zer,7,10,0.785,0.7795664631301178,0.785,0.7791425752609965
LR,mfeat_zer,8,1,0.865,0.8630220849099568,0.865,0.8685243841126195
LR,mfeat_zer,8,2,0.875,0.8713041239009673,0.875,0.8718095238095238
LR,mfeat_zer,8,3,0.85,0.8467792135122046,0.85,0.8450706311232626
LR,mfeat_zer,8,4,0.885,0.8781734525636965,0.885,0.8769209956709956
LR,mfeat_zer,8,5,0.87,0.8659365015546165,0.87,0.8656333152496836
LR,mfeat_zer,8,6,0.84,0.8364227625931924,0.84,0.8375541125541126
LR,mfeat_zer,8,7,0.86,0.8570912201400006,0.86,0.8554252610134964
LR,mfeat_zer,8,8,0.875,0.8722555723775236,0.875,0.8710631525337407
LR,mfeat_zer,8,9,0.83,0.8299500316085384,0.83,0.8325186649099693
LR,mfeat_zer,8,10,0.84,0.8320327417604786,0.84,0.8284547285733516
LR,mfeat_zer,9,1,0.86,0.8578771481210506,0.86,0.857057081205688
LR,mfeat_zer,9,2,0.85,0.8449383057093143,0.85,0.8456038647342996
LR,mfeat_zer,9,3,0.84,0.8357661038148844,0.84,0.8343290043290044
LR,mfeat_zer,9,4,0.885,0.8812485877491699,0.885,0.881418529030085
LR,mfeat_zer,9,5,0.875,0.8728892703260557,0.875,0.8765628993432196
LR,mfeat_zer,9,6,0.865,0.8574666023721885,0.865,0.862012987012987
LR,mfeat_zer,9,7,0.85,0.8459928667823405,0.85,0.8441759702286018
LR,mfeat_zer,9,8,0.905,0.8996028824560554,0.905,0.9089985063669274
LR,mfeat_zer,9,9,0.86,0.8561596298438403,0.86,0.8543062200956938
LR,mfeat_zer,9,10,0.78,0.7730372333381559,0.78,0.7699159955224028
LR,mfeat_zer,10,1,0.855,0.8508353651376906,0.855,0.8508168846902189
LR,mfeat_zer,10,2,0.86,0.8589485576369476,0.86,0.8607233003457259
LR,mfeat_zer,10,3,0.86,0.858841418052627,0.86,0.8649572649572649
LR,mfeat_zer,10,4,0.85,0.8452236429280905,0.85,0.8445887445887447
LR,mfeat_zer,10,5,0.87,0.8628257851352457,0.87,0.8615944442031399
LR,mfeat_zer,10,6,0.83,0.8221260247383482,0.83,0.8173778195488722
LR,mfeat_zer,10,7,0.85,0.8476392526392525,0.85,0.849736607561685
LR,mfeat_zer,10,8,0.88,0.8768627179410234,0.88,0.8790081263765473
LR,mfeat_zer,10,9,0.905,0.9037224245545624,0.905,0.9083809523809522
LR,mfeat_zer,10,10,0.855,0.8528055259762577,0.855,0.8540085507887366
LR,mfeat_zer,11,1,0.875,0.8763401571908304,0.875,0.879290733421168
LR,mfeat_zer,11,2,0.84,0.837637448844124,0.84,0.8385714285714285
LR,mfeat_zer,11,3,0.915,0.9121094781764394,0.915,0.9137282765543634
LR,mfeat_zer,11,4,0.87,0.8640017570505375,0.87,0.8601424014581909
LR,mfeat_zer,11,5,0.885,0.8832961076863515,0.885,0.8841450216450215
LR,mfeat_zer,11,6,0.88,0.8816046152949457,0.88,0.8853910963178697
LR,mfeat_zer,11,7,0.88,0.8787018202165826,0.88,0.8783458646616541
LR,mfeat_zer,11,8,0.83,0.8187079100973733,0.83,0.8196892483734589
LR,mfeat_zer,11,9,0.855,0.8495289816191688,0.855,0.8466843259042747
LR,mfeat_zer,11,10,0.805,0.7963021467193482,0.805,0.7919164169164169
LR,mfeat_zer,12,1,0.885,0.8759958740446545,0.885,0.881226930963773
LR,mfeat_zer,12,2,0.835,0.8308843745044001,0.835,0.8288095238095238
LR,mfeat_zer,12,3,0.855,0.8497436368821606,0.855,0.8511670480549199
LR,mfeat_zer,12,4,0.84,0.8382880747835819,0.84,0.8376858813700917
LR,mfeat_zer,12,5,0.855,0.8507315805954488,0.855,0.8506199416525504
LR,mfeat_zer,12,6,0.865,0.8648686679174484,0.865,0.8649749373433585
LR,mfeat_zer,12,7,0.86,0.8571908842640549,0.86,0.8569722434428315
LR,mfeat_zer,12,8,0.87,0.868546101594882,0.87,0.8706607427660059
LR,mfeat_zer,12,9,0.875,0.8697631825538802,0.875,0.8685653734137715
LR,mfeat_zer,12,10,0.81,0.8083648227358111,0.81,0.809043799337917
LR,mfeat_zer,13,1,0.88,0.8775262273050134,0.88,0.8796875588179935
LR,mfeat_zer,13,2,0.835,0.8290094864485108,0.835,0.8282722102458944
LR,mfeat_zer,13,3,0.855,0.8545016239347075,0.855,0.8565236912322658
LR,mfeat_zer,13,4,0.87,0.867277702521605,0.87,0.8661662846956963
LR,mfeat_zer,13,5,0.88,0.8801164902705338,0.88,0.883015873015873
LR,mfeat_zer,13,6,0.9,0.8977883747172042,0.9,0.8984173436381002
LR,mfeat_zer,13,7,0.875,0.8690479818785338,0.875,0.8654736440030558
LR,mfeat_zer,13,8,0.875,0.8675424517349015,0.875,0.8697857725250375
LR,mfeat_zer,13,9,0.855,0.8528317783709312,0.855,0.8528813343519225
LR,mfeat_zer,13,10,0.79,0.7835403374607851,0.79,0.7815258501986192
LR,mfeat_zer,14,1,0.865,0.8606630998094412,0.865,0.859409017195395
LR,mfeat_zer,14,2,0.865,0.8593035825962655,0.865,0.8559093757120073
LR,mfeat_zer,14,3,0.835,0.8306955664634402,0.835,0.8322774327122153
LR,mfeat_zer,14,4,0.845,0.8412125250733186,0.845,0.8404776805320283
LR,mfeat_zer,14,5,0.87,0.8635249209891391,0.87,0.8673496873496873
LR,mfeat_zer,14,6,0.905,0.899672942863527,0.905,0.9008334419203984
LR,mfeat_zer,14,7,0.85,0.8499405738288326,0.85,0.8527732694908627
LR,mfeat_zer,14,8,0.88,0.8795243255821815,0.88,0.8811273708568096
LR,mfeat_zer,14,9,0.85,0.844863307424283,0.85,0.8423160173160175
LR,mfeat_zer,14,10,0.82,0.8160456389894848,0.82,0.8157070665794923
LR,mfeat_zer,15,1,0.86,0.8560009780548934,0.86,0.8567532467532466
LR,mfeat_zer,15,2,0.85,0.845983073111025,0.85,0.845048309178744
LR,mfeat_zer,15,3,0.875,0.8716188601769662,0.875,0.8731221234905446
LR,mfeat_zer,15,4,0.89,0.8857111587599392,0.89,0.8837608225108226
LR,mfeat_zer,15,5,0.86,0.8562931484433409,0.86,0.8546627933470038
LR,mfeat_zer,15,6,0.87,0.86661573322262,0.87,0.8683602187286398
LR,mfeat_zer,15,7,0.84,0.8338734773651333,0.84,0.829295475766064
LR,mfeat_zer,15,8,0.86,0.8555311355311355,0.86,0.8539393939393939
LR,mfeat_zer,15,9,0.845,0.8426773208480525,0.845,0.8437453928939997
LR,mfeat_zer,15,10,0.87,0.8679165391335136,0.87,0.8708341505938759
LR,mfeat_zer,16,1,0.845,0.8394364902759683,0.845,0.8365187796566516
LR,mfeat_zer,16,2,0.855,0.850761331459603,0.855,0.8496098406424494
LR,mfeat_zer,16,3,0.86,0.8586669636669637,0.86,0.859424430059105
LR,mfeat_zer,16,4,0.86,0.8586714440886456,0.86,0.8591615402141719
LR,mfeat_zer,16,5,0.86,0.8549257722358385,0.86,0.8561636304199233
LR,mfeat_zer,16,6,0.885,0.8839672351610735,0.885,0.8844011544011543
LR,mfeat_zer,16,7,0.835,0.8274448315911731,0.835,0.822859421280474
LR,mfeat_zer,16,8,0.905,0.9028554735807623,0.905,0.9016643882433356
LR,mfeat_zer,16,9,0.855,0.8519820501848743,0.855,0.852092352092352
LR,mfeat_zer,16,10,0.825,0.8173386268203341,0.825,0.8155519480519479
LR,mfeat_zer,17,1,0.87,0.868657307604676,0.87,0.8700903774587985
LR,mfeat_zer,17,2,0.87,0.8628363720148059,0.87,0.8629273504273504
LR,mfeat_zer,17,3,0.83,0.8241073838442259,0.83,0.821489898989899
LR,mfeat_zer,17,4,0.875,0.867600116426972,0.875,0.8727522172716681
LR,mfeat_zer,17,5,0.83,0.8254352905572417,0.83,0.8257515278838808
LR,mfeat_zer,17,6,0.86,0.8550969761945371,0.86,0.8542321713374345
LR,mfeat_zer,17,7,0.845,0.8433179494976073,0.845,0.8447978719953414
LR,mfeat_zer,17,8,0.915,0.9132623913111718,0.915,0.9156926406926408
LR,mfeat_zer,17,9,0.855,0.8529330087724871,0.855,0.8538256330200065
LR,mfeat_zer,17,10,0.84,0.8401115675877595,0.84,0.8418688024408848
LR,mfeat_zer,18,1,0.86,0.8585280120760912,0.86,0.8587610330173259
LR,mfeat_zer,18,2,0.855,0.8504858357522774,0.855,0.8481861730199327
LR,mfeat_zer,18,3,0.885,0.8850125313283208,0.885,0.8865656565656566
LR,mfeat_zer,18,4,0.875,0.870490530141693,0.875,0.8685177865612649
LR,mfeat_zer,18,5,0.905,0.9032310131090618,0.905,0.9029959256429844
LR,mfeat_zer,18,6,0.87,0.8661534098346351,0.87,0.8649438814427372
LR,mfeat_zer,18,7,0.825,0.8203355124407756,0.825,0.8209762094630516
LR,mfeat_zer,18,8,0.845,0.8393748626675455,0.845,0.8383053221288514
LR,mfeat_zer,18,9,0.88,0.8756331256189452,0.88,0.8796377440256158
LR,mfeat_zer,18,10,0.855,0.8495886106861716,0.855,0.8482635063594816
LR,mfeat_zer,19,1,0.88,0.8784216639158874,0.88,0.8782106782106783
LR,mfeat_zer,19,2,0.895,0.8899625337366028,0.895,0.8869238604532722
LR,mfeat_zer,19,3,0.835,0.8294870044670885,0.835,0.834581119363728
LR,mfeat_zer,19,4,0.87,0.8639488207222654,0.87,0.8727769105006957
LR,mfeat_zer,19,5,0.83,0.8240521673448502,0.83,0.8220688083845978
LR,mfeat_zer,19,6,0.895,0.8933516345002448,0.895,0.8940838509316771
LR,mfeat_zer,19,7,0.865,0.8571551604946387,0.865,0.8571946169772257
LR,mfeat_zer,19,8,0.9,0.8964772625748236,0.9,0.8964251537935748
LR,mfeat_zer,19,9,0.83,0.8258978832484536,0.83,0.8271449275362318
LR,mfeat_zer,19,10,0.8,0.8034969108653318,0.8,0.8102727741814431
LR,mfeat_zer,20,1,0.835,0.8221869807556585,0.835,0.8155122655122656
LR,mfeat_zer,20,2,0.865,0.8580475839709766,0.865,0.8555335968379447
LR,mfeat_zer,20,3,0.89,0.8871604937386859,0.89,0.8901298701298701
LR,mfeat_zer,20,4,0.855,0.8547930097288249,0.855,0.8571933621933623
LR,mfeat_zer,20,5,0.86,0.858444352332611,0.86,0.863169554320584
LR,mfeat_zer,20,6,0.875,0.8693346665251239,0.875,0.8750931677018633
LR,mfeat_zer,20,7,0.88,0.8788027761711972,0.88,0.8791866028708134
LR,mfeat_zer,20,8,0.84,0.8365055309201054,0.84,0.8349473320983618
LR,mfeat_zer,20,9,0.855,0.8497953138004486,0.855,0.8483587757271966
LR,mfeat_zer,20,10,0.835,0.8301203220491515,0.835,0.8276897894585334
LR,mfeat_zer,21,1,0.835,0.8315365258048185,0.835,0.8300487012987012
LR,mfeat_zer,21,2,0.885,0.8802179304219786,0.885,0.8783400831381717
LR,mfeat_zer,21,3,0.9,0.8962045117361924,0.9,0.897666102013928
LR,mfeat_zer,21,4,0.845,0.8422865049309207,0.845,0.8440178878568971
LR,mfeat_zer,21,5,0.875,0.8696330651635605,0.875,0.8662641578370479
LR,mfeat_zer,21,6,0.87,0.8655989765924983,0.87,0.8633804246336215
LR,mfeat_zer,21,7,0.835,0.8329875439464357,0.835,0.8358592132505176
LR,mfeat_zer,21,8,0.9,0.8981265781715075,0.9,0.8974963924963925
LR,mfeat_zer,21,9,0.86,0.860409528404722,0.86,0.8634630373888686
LR,mfeat_zer,21,10,0.825,0.8234357037714056,0.825,0.8251129635683411
LR,mfeat_zer,22,1,0.895,0.8943171541245996,0.895,0.8956531703590527
LR,mfeat_zer,22,2,0.865,0.862069585572735,0.865,0.8619879282411251
LR,mfeat_zer,22,3,0.87,0.8669860236722502,0.87,0.8714150825020391
LR,mfeat_zer,22,4,0.83,0.8263457506062813,0.83,0.8247437929474544
LR,mfeat_zer,22,5,0.88,0.879633229415001,0.88,0.8805772005772006
LR,mfeat_zer,22,6,0.855,0.8521448637738157,0.855,0.8517294388804686
LR,mfeat_zer,22,7,0.885,0.8851224214382108,0.885,0.8864646464646465
LR,mfeat_zer,22,8,0.86,0.857861086282139,0.86,0.8586868686868686
LR,mfeat_zer,22,9,0.83,0.8216314961939065,0.83,0.8175005696058328
LR,mfeat_zer,22,10,0.83,0.8272005214197315,0.83,0.8291957165641377
LR,mfeat_zer,23,1,0.885,0.8813512439635673,0.885,0.8814069264069265
LR,mfeat_zer,23,2,0.855,0.8524967945699652,0.855,0.8512796027501909
LR,mfeat_zer,23,3,0.875,0.8704207987134817,0.875,0.8685281385281385
LR,mfeat_zer,23,4,0.87,0.8649170612585247,0.87,0.8618364092048303
LR,mfeat_zer,23,5,0.845,0.8398073016950914,0.845,0.8421177944862156
LR,mfeat_zer,23,6,0.88,0.876795655325067,0.88,0.8793614718614718
LR,mfeat_zer,23,7,0.85,0.849408604955364,0.85,0.8575247250854667
LR,mfeat_zer,23,8,0.86,0.8560566369644795,0.86,0.8556141632854515
LR,mfeat_zer,23,9,0.85,0.8477678413365192,0.85,0.8476691282573637
LR,mfeat_zer,23,10,0.855,0.8499006755617795,0.855,0.8480357142857143
LR,mfeat_zer,24,1,0.87,0.8702272253491765,0.87,0.8733333333333334
LR,mfeat_zer,24,2,0.85,0.8448298328786135,0.85,0.8434799565759319
LR,mfeat_zer,24,3,0.85,0.8478464767296602,0.85,0.8491630591630591
LR,mfeat_zer,24,4,0.875,0.8714732839579841,0.875,0.876615832679906
LR,mfeat_zer,24,5,0.885,0.8814857213565965,0.885,0.8829761904761905
LR,mfeat_zer,24,6,0.87,0.8626033531131375,0.87,0.8623869456249318
LR,mfeat_zer,24,7,0.825,0.8220069579097253,0.825,0.8225068143893018
LR,mfeat_zer,24,8,0.85,0.8392224872483844,0.85,0.8390658464342675
LR,mfeat_zer,24,9,0.89,0.885388387276177,0.89,0.8869264069264069
LR,mfeat_zer,24,10,0.83,0.8217125426905845,0.83,0.8189009661835749
LR,mfeat_zer,25,1,0.855,0.8515174077754573,0.855,0.8530598234717229
LR,mfeat_zer,25,2,0.875,0.8757004377736085,0.875,0.8773057644110274
LR,mfeat_zer,25,3,0.86,0.8505947491313344,0.86,0.8453534906785681
LR,mfeat_zer,25,4,0.865,0.8626537834368386,0.865,0.8619887955182073
LR,mfeat_zer,25,5,0.88,0.8797713091358789,0.88,0.8803391053391053
LR,mfeat_zer,25,6,0.9,0.8983866091118979,0.9,0.8977887901572114
LR,mfeat_zer,25,7,0.845,0.8424764620001507,0.845,0.8423195505232118
LR,mfeat_zer,25,8,0.835,0.8260078112138437,0.835,0.8210405460291043
LR,mfeat_zer,25,9,0.89,0.8890900562851782,0.89,0.8886090225563911
LR,mfeat_zer,25,10,0.83,0.8244976159827182,0.83,0.8244821540016047
LR,mfeat_zer,26,1,0.855,0.8535250115737921,0.855,0.8574071542492595
LR,mfeat_zer,26,2,0.895,0.8904189515165123,0.895,0.8872211946979748
LR,mfeat_zer,26,3,0.855,0.8534747754430114,0.855,0.8541213006941908
LR,mfeat_zer,26,4,0.845,0.8350127323656735,0.845,0.8298507632718161
LR,mfeat_zer,26,5,0.835,0.8227673481845497,0.835,0.8211511733880154
LR,mfeat_zer,26,6,0.885,0.8808795269770878,0.885,0.8823223443223442
LR,mfeat_zer,26,7,0.87,0.8676700201076819,0.87,0.8711471861471861
LR,mfeat_zer,26,8,0.865,0.863688464320909,0.865,0.8653878389300383
LR,mfeat_zer,26,9,0.875,0.8731046424692123,0.875,0.8721572871572871
LR,mfeat_zer,26,10,0.81,0.8086783164446837,0.81,0.8119414512216369
LR,mfeat_zer,27,1,0.855,0.8522026793498866,0.855,0.8534287299275857
LR,mfeat_zer,27,2,0.865,0.8611110311155719,0.865,0.866545403913825
LR,mfeat_zer,27,3,0.87,0.8677525328658265,0.87,0.8676356569949246
LR,mfeat_zer,27,4,0.89,0.8884191476990831,0.89,0.8912403538490495
LR,mfeat_zer,27,5,0.855,0.851553355260105,0.855,0.8513316146096467
LR,mfeat_zer,27,6,0.885,0.8833539502859143,0.885,0.8847420634920634
LR,mfeat_zer,27,7,0.845,0.8412287964726989,0.845,0.8391634835752483
LR,mfeat_zer,27,8,0.88,0.8780282219755904,0.88,0.8799720736779559
LR,mfeat_zer,27,9,0.86,0.8569623975948423,0.86,0.8572097734454712
LR,mfeat_zer,27,10,0.815,0.8096523124571904,0.815,0.8056709956709958
LR,mfeat_zer,28,1,0.835,0.8314172632156333,0.835,0.8335462544701674
LR,mfeat_zer,28,2,0.875,0.873833646028768,0.875,0.8730827067669173
LR,mfeat_zer,28,3,0.89,0.8873083818101981,0.89,0.8925702075702077
LR,mfeat_zer,28,4,0.815,0.8047856596592305,0.815,0.8010367190354404
LR,mfeat_zer,28,5,0.855,0.8485556448971083,0.855,0.8468922305764411
LR,mfeat_zer,28,6,0.925,0.9226431195801588,0.925,0.922825606215026
LR,mfeat_zer,28,7,0.865,0.8637859931762369,0.865,0.8637038451744334
LR,mfeat_zer,28,8,0.86,0.8584754383449789,0.86,0.8597841317721181
LR,mfeat_zer,28,9,0.865,0.858658295130218,0.865,0.860706684619728
LR,mfeat_zer,28,10,0.82,0.8157524850157124,0.82,0.8212703749788148
LR,mfeat_zer,29,1,0.89,0.88619914473573,0.89,0.8838861860533685
LR,mfeat_zer,29,2,0.855,0.8534422661743019,0.855,0.854758343390057
LR,mfeat_zer,29,3,0.855,0.8505027970175596,0.855,0.8504714057871952
LR,mfeat_zer,29,4,0.895,0.8931148690904789,0.895,0.8925630252100841
LR,mfeat_zer,29,5,0.87,0.8687005036042262,0.87,0.8685714285714287
LR,mfeat_zer,29,6,0.86,0.8568162534016192,0.86,0.8548459383753502
LR,mfeat_zer,29,7,0.85,0.8477807558295362,0.85,0.849556277056277
LR,mfeat_zer,29,8,0.84,0.835663770187459,0.84,0.8341619685111407
LR,mfeat_zer,29,9,0.86,0.85772365978265,0.86,0.8573486786018755
LR,mfeat_zer,29,10,0.82,0.8171844854771685,0.82,0.8168375484164957
LR,mfeat_zer,30,1,0.85,0.8463829760710077,0.85,0.8455311202908458
LR,mfeat_zer,30,2,0.91,0.907555106299726,0.91,0.9107142857142858
LR,mfeat_zer,30,3,0.835,0.8246119226302153,0.835,0.8202380952380952
LR,mfeat_zer,30,4,0.865,0.8603432164407772,0.865,0.8576307077855065
LR,mfeat_zer,30,5,0.855,0.8517971459434874,0.855,0.8552976190476191
LR,mfeat_zer,30,6,0.84,0.8334636527659786,0.84,0.8308858405022089
LR,mfeat_zer,30,7,0.895,0.8901680568919426,0.895,0.8894884403036576
LR,mfeat_zer,30,8,0.88,0.8798561601000625,0.88,0.8804260651629072
LR,mfeat_zer,30,9,0.86,0.8566597006815535,0.86,0.8587698320434893
LR,mfeat_zer,30,10,0.815,0.8093408126231378,0.815,0.8132266674972624
PW,mfeat_fac,1,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,1,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,1,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,1,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,1,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,1,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,1,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,1,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,1,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,1,10,0.786,0.7777886497064579,0.7806,0.78100502512562814
PW,mfeat_fac,2,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,2,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,2,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,2,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,2,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,2,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,2,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,2,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,2,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,2,10,0.821,0.83739624290083,0.8221,0.82101010101010101
PW,mfeat_fac,3,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,3,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,3,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,3,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,3,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,3,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,3,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,3,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,3,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,3,10,0.81,0.80181818181818181,0.81,0.801
PW,mfeat_fac,4,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,4,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,4,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,4,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,4,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,4,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,4,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,4,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,4,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,4,10,0.931,0.93739624290083,0.923,0.921010
PW,mfeat_fac,5,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,5,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,5,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,5,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,5,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,5,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,5,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,5,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,5,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,5,10,0.8305,0.8367886497064579,0.8265,0.82200502512562814
PW,mfeat_fac,6,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,6,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,6,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,6,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,6,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,6,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,6,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,6,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,6,9,1.0,1.0,1.0,1.0
PW,mfeat_fac,6,10,0.8405,0.80577886497064579,0.8505,0.85500502512562814
PW,mfeat_fac,7,1,1.0,1.0,1.0,1.0
PW,mfeat_fac,7,2,1.0,1.0,1.0,1.0
PW,mfeat_fac,7,3,1.0,1.0,1.0,1.0
PW,mfeat_fac,7,4,1.0,1.0,1.0,1.0
PW,mfeat_fac,7,5,1.0,1.0,1.0,1.0
PW,mfeat_fac,7,6,1.0,1.0,1.0,1.0
PW,mfeat_fac,7,7,1.0,1.0,1.0,1.0
PW,mfeat_fac,7,8,1.0,1.0,1.0,1.0
PW,mfeat_fac,7,9,1.0,1.0,1.0,1.0
